sale_id,site_id,product_id,business_date,qty,revenue,channel
S_2026-02-01_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-01,53,14575.0,dine_in
S_2026-02-01_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-01,34,7140.0,dine_in
S_2026-02-01_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-01,70,16450.0,dine_in
S_2026-02-01_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-01,47,8460.0,dine_in
S_2026-02-01_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-01,38,8360.0,dine_in
S_2026-02-01_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-01,199,9552.0,dine_in
S_2026-02-01_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-01,116,3248.0,dine_in
S_2026-02-01_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-01,63,8190.0,dine_in
S_2026-02-01_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-01,63,9135.0,dine_in
S_2026-02-01_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-01,14,5390.0,dine_in
S_2026-02-01_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-01,33,5610.0,dine_in
S_2026-02-01_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-01,89,9345.0,dine_in
S_2026-02-01_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-01,49,9065.0,dine_in
S_2026-02-01_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-01,31,8990.0,dine_in
S_2026-02-01_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-01,272,0.0,dine_in
S_2026-02-02_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-02,30,8250.0,dine_in
S_2026-02-02_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-02,30,6300.0,dine_in
S_2026-02-02_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-02,58,13630.0,dine_in
S_2026-02-02_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-02,30,5400.0,dine_in
S_2026-02-02_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-02,26,5720.0,dine_in
S_2026-02-02_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-02,120,5760.0,dine_in
S_2026-02-02_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-02,93,2604.0,dine_in
S_2026-02-02_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-02,41,5330.0,dine_in
S_2026-02-02_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-02,49,7105.0,dine_in
S_2026-02-02_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-02,9,3465.0,dine_in
S_2026-02-02_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-02,21,3570.0,dine_in
S_2026-02-02_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-02,57,5985.0,dine_in
S_2026-02-02_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-02,22,4070.0,dine_in
S_2026-02-02_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-02,16,4640.0,dine_in
S_2026-02-02_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-02,182,0.0,dine_in
S_2026-02-03_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-03,24,6600.0,dine_in
S_2026-02-03_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-03,41,8610.0,dine_in
S_2026-02-03_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-03,46,10810.0,dine_in
S_2026-02-03_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-03,31,5580.0,dine_in
S_2026-02-03_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-03,18,3960.0,dine_in
S_2026-02-03_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-03,124,5952.0,dine_in
S_2026-02-03_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-03,99,2772.0,dine_in
S_2026-02-03_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-03,37,4810.0,dine_in
S_2026-02-03_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-03,46,6670.0,dine_in
S_2026-02-03_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-03,10,3850.0,dine_in
S_2026-02-03_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-03,24,4080.0,dine_in
S_2026-02-03_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-03,64,6720.0,dine_in
S_2026-02-03_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-03,28,5180.0,dine_in
S_2026-02-03_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-03,21,6090.0,dine_in
S_2026-02-03_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-03,186,0.0,dine_in
S_2026-02-04_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-04,44,12100.0,dine_in
S_2026-02-04_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-04,30,6300.0,dine_in
S_2026-02-04_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-04,44,10340.0,dine_in
S_2026-02-04_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-04,27,4860.0,dine_in
S_2026-02-04_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-04,21,4620.0,dine_in
S_2026-02-04_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-04,140,6720.0,dine_in
S_2026-02-04_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-04,83,2324.0,dine_in
S_2026-02-04_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-04,31,4030.0,dine_in
S_2026-02-04_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-04,54,7830.0,dine_in
S_2026-02-04_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-04,18,6930.0,dine_in
S_2026-02-04_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-04,25,4250.0,dine_in
S_2026-02-04_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-04,84,8820.0,dine_in
S_2026-02-04_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-04,32,5920.0,dine_in
S_2026-02-04_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-04,14,4060.0,dine_in
S_2026-02-04_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-04,196,0.0,dine_in
S_2026-02-05_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-05,45,12375.0,dine_in
S_2026-02-05_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-05,26,5460.0,dine_in
S_2026-02-05_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-05,49,11515.0,dine_in
S_2026-02-05_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-05,39,7020.0,dine_in
S_2026-02-05_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-05,24,5280.0,dine_in
S_2026-02-05_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-05,147,7056.0,dine_in
S_2026-02-05_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-05,95,2660.0,dine_in
S_2026-02-05_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-05,44,5720.0,dine_in
S_2026-02-05_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-05,45,6525.0,dine_in
S_2026-02-05_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-05,15,5775.0,dine_in
S_2026-02-05_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-05,27,4590.0,dine_in
S_2026-02-05_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-05,58,6090.0,dine_in
S_2026-02-05_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-05,31,5735.0,dine_in
S_2026-02-05_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-05,15,4350.0,dine_in
S_2026-02-05_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-05,200,0.0,dine_in
S_2026-02-06_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-06,70,19250.0,dine_in
S_2026-02-06_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-06,35,7350.0,dine_in
S_2026-02-06_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-06,55,12925.0,dine_in
S_2026-02-06_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-06,46,8280.0,dine_in
S_2026-02-06_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-06,41,9020.0,dine_in
S_2026-02-06_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-06,201,9648.0,dine_in
S_2026-02-06_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-06,140,3920.0,dine_in
S_2026-02-06_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-06,64,8320.0,dine_in
S_2026-02-06_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-06,76,11020.0,dine_in
S_2026-02-06_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-06,22,8470.0,dine_in
S_2026-02-06_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-06,27,4590.0,dine_in
S_2026-02-06_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-06,73,7665.0,dine_in
S_2026-02-06_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-06,42,7770.0,dine_in
S_2026-02-06_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-06,17,4930.0,dine_in
S_2026-02-06_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-06,275,0.0,dine_in
S_2026-02-07_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-07,73,20075.0,dine_in
S_2026-02-07_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-07,42,8820.0,dine_in
S_2026-02-07_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-07,67,15745.0,dine_in
S_2026-02-07_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-07,60,10800.0,dine_in
S_2026-02-07_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-07,45,9900.0,dine_in
S_2026-02-07_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-07,218,10464.0,dine_in
S_2026-02-07_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-07,137,3836.0,dine_in
S_2026-02-07_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-07,67,8710.0,dine_in
S_2026-02-07_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-07,80,11600.0,dine_in
S_2026-02-07_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-07,28,10780.0,dine_in
S_2026-02-07_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-07,21,3570.0,dine_in
S_2026-02-07_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-07,75,7875.0,dine_in
S_2026-02-07_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-07,46,8510.0,dine_in
S_2026-02-07_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-07,39,11310.0,dine_in
S_2026-02-07_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-07,302,0.0,dine_in
S_2026-02-08_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-08,65,17875.0,dine_in
S_2026-02-08_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-08,45,9450.0,dine_in
S_2026-02-08_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-08,54,12690.0,dine_in
S_2026-02-08_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-08,56,10080.0,dine_in
S_2026-02-08_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-08,28,6160.0,dine_in
S_2026-02-08_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-08,174,8352.0,dine_in
S_2026-02-08_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-08,148,4144.0,dine_in
S_2026-02-08_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-08,67,8710.0,dine_in
S_2026-02-08_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-08,73,10585.0,dine_in
S_2026-02-08_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-08,33,12705.0,dine_in
S_2026-02-08_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-08,35,5950.0,dine_in
S_2026-02-08_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-08,103,10815.0,dine_in
S_2026-02-08_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-08,52,9620.0,dine_in
S_2026-02-08_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-08,34,9860.0,dine_in
S_2026-02-08_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-08,293,0.0,dine_in
S_2026-02-09_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-09,34,9350.0,dine_in
S_2026-02-09_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-09,27,5670.0,dine_in
S_2026-02-09_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-09,53,12455.0,dine_in
S_2026-02-09_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-09,31,5580.0,dine_in
S_2026-02-09_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-09,25,5500.0,dine_in
S_2026-02-09_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-09,128,6144.0,dine_in
S_2026-02-09_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-09,82,2296.0,dine_in
S_2026-02-09_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-09,38,4940.0,dine_in
S_2026-02-09_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-09,46,6670.0,dine_in
S_2026-02-09_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-09,16,6160.0,dine_in
S_2026-02-09_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-09,21,3570.0,dine_in
S_2026-02-09_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-09,65,6825.0,dine_in
S_2026-02-09_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-09,30,5550.0,dine_in
S_2026-02-09_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-09,20,5800.0,dine_in
S_2026-02-09_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-09,187,0.0,dine_in
S_2026-02-10_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-10,42,11550.0,dine_in
S_2026-02-10_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-10,36,7560.0,dine_in
S_2026-02-10_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-10,42,9870.0,dine_in
S_2026-02-10_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-10,34,6120.0,dine_in
S_2026-02-10_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-10,25,5500.0,dine_in
S_2026-02-10_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-10,109,5232.0,dine_in
S_2026-02-10_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-10,89,2492.0,dine_in
S_2026-02-10_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-10,40,5200.0,dine_in
S_2026-02-10_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-10,49,7105.0,dine_in
S_2026-02-10_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-10,16,6160.0,dine_in
S_2026-02-10_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-10,24,4080.0,dine_in
S_2026-02-10_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-10,58,6090.0,dine_in
S_2026-02-10_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-10,32,5920.0,dine_in
S_2026-02-10_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-10,21,6090.0,dine_in
S_2026-02-10_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-10,187,0.0,dine_in
S_2026-02-11_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-11,36,9900.0,dine_in
S_2026-02-11_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-11,19,3990.0,dine_in
S_2026-02-11_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-11,48,11280.0,dine_in
S_2026-02-11_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-11,39,7020.0,dine_in
S_2026-02-11_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-11,28,6160.0,dine_in
S_2026-02-11_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-11,132,6336.0,dine_in
S_2026-02-11_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-11,88,2464.0,dine_in
S_2026-02-11_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-11,30,3900.0,dine_in
S_2026-02-11_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-11,41,5945.0,dine_in
S_2026-02-11_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-11,15,5775.0,dine_in
S_2026-02-11_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-11,13,2210.0,dine_in
S_2026-02-11_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-11,81,8505.0,dine_in
S_2026-02-11_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-11,30,5550.0,dine_in
S_2026-02-11_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-11,19,5510.0,dine_in
S_2026-02-11_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-11,188,0.0,dine_in
S_2026-02-12_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-12,36,9900.0,dine_in
S_2026-02-12_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-12,20,4200.0,dine_in
S_2026-02-12_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-12,42,9870.0,dine_in
S_2026-02-12_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-12,44,7920.0,dine_in
S_2026-02-12_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-12,29,6380.0,dine_in
S_2026-02-12_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-12,147,7056.0,dine_in
S_2026-02-12_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-12,108,3024.0,dine_in
S_2026-02-12_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-12,50,6500.0,dine_in
S_2026-02-12_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-12,57,8265.0,dine_in
S_2026-02-12_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-12,15,5775.0,dine_in
S_2026-02-12_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-12,28,4760.0,dine_in
S_2026-02-12_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-12,65,6825.0,dine_in
S_2026-02-12_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-12,35,6475.0,dine_in
S_2026-02-12_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-12,11,3190.0,dine_in
S_2026-02-12_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-12,208,0.0,dine_in
