production_id,site_id,product_id,business_date,planned_qty,actual_qty,uom
P_2026-02-08_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-08,76,76,portion
P_2026-02-08_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-08,50,50,portion
P_2026-02-08_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-08,82,80,portion
P_2026-02-08_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-08,61,61,portion
P_2026-02-08_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-08,46,47,portion
P_2026-02-08_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-08,205,174,portion
P_2026-02-08_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-08,152,148,portion
P_2026-02-08_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-08,71,69,portion
P_2026-02-08_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-08,86,85,portion
P_2026-02-08_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-08,37,37,portion
P_2026-02-08_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-08,39,38,portion
P_2026-02-08_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-08,100,103,portion
P_2026-02-08_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-08,54,53,portion
P_2026-02-08_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-08,36,35,portion
P_2026-02-08_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-08,293,293,portion
P_2026-02-09_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-09,40,41,portion
P_2026-02-09_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-09,29,28,portion
P_2026-02-09_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-09,58,60,portion
P_2026-02-09_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-09,35,34,portion
P_2026-02-09_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-09,27,27,portion
P_2026-02-09_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-09,125,128,portion
P_2026-02-09_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-09,89,82,portion
P_2026-02-09_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-09,42,43,portion
P_2026-02-09_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-09,50,50,portion
P_2026-02-09_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-09,17,17,portion
P_2026-02-09_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-09,23,22,portion
P_2026-02-09_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-09,71,65,portion
P_2026-02-09_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-09,31,31,portion
P_2026-02-09_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-09,20,21,portion
P_2026-02-09_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-09,187,187,portion
P_2026-02-10_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-10,42,42,portion
P_2026-02-10_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-10,41,41,portion
P_2026-02-10_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-10,50,50,portion
P_2026-02-10_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-10,37,37,portion
P_2026-02-10_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-10,28,28,portion
P_2026-02-10_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-10,128,109,portion
P_2026-02-10_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-10,92,89,portion
P_2026-02-10_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-10,43,43,portion
P_2026-02-10_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-10,52,52,portion
P_2026-02-10_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-10,18,18,portion
P_2026-02-10_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-10,24,24,portion
P_2026-02-10_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-10,70,58,portion
P_2026-02-10_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-10,32,32,portion
P_2026-02-10_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-10,21,21,portion
P_2026-02-10_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-10,187,187,portion
P_2026-02-11_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-11,45,46,portion
P_2026-02-11_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-11,32,33,portion
P_2026-02-11_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-11,53,51,portion
P_2026-02-11_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-11,39,39,portion
P_2026-02-11_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-11,30,28,portion
P_2026-02-11_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-11,137,132,portion
P_2026-02-11_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-11,98,88,portion
P_2026-02-11_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-11,46,46,portion
P_2026-02-11_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-11,55,54,portion
P_2026-02-11_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-11,19,19,portion
P_2026-02-11_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-11,25,25,portion
P_2026-02-11_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-11,90,81,portion
P_2026-02-11_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-11,34,32,portion
P_2026-02-11_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-11,22,22,portion
P_2026-02-11_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-11,188,188,portion
P_2026-02-12_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-12,49,46,portion
P_2026-02-12_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-12,35,36,portion
P_2026-02-12_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-12,57,57,portion
P_2026-02-12_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-12,43,44,portion
P_2026-02-12_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-12,33,34,portion
P_2026-02-12_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-12,149,147,portion
P_2026-02-12_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-12,107,108,portion
P_2026-02-12_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-12,50,50,portion
P_2026-02-12_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-12,60,57,portion
P_2026-02-12_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-12,22,22,portion
P_2026-02-12_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-12,28,28,portion
P_2026-02-12_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-12,72,65,portion
P_2026-02-12_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-12,38,36,portion
P_2026-02-12_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-12,24,24,portion
P_2026-02-12_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-12,208,208,portion
