batch_id,site_id,product_id,lot_code,received_at,printed_expiry,qty_received,uom,storage_zone_id,dock_dwell_hours,intake_grade,unit_cost,state
B00593,SITE_KIT_01,ING_SPINACH,LOT-B00593,2025-12-16T07:00:00,2025-12-20,7.54,kg,ZN_COLD,0.5,0.978,30.0,whole
B00594,SITE_KIT_01,ING_CORIANDER,LOT-B00594,2025-12-16T07:00:00,2025-12-19,1.5,kg,ZN_COLD,0.5,0.958,60.0,whole
B00595,SITE_KIT_01,ING_MINT,LOT-B00595,2025-12-16T07:00:00,2025-12-19,0.75,kg,ZN_COLD,0.5,0.944,60.0,whole
B00596,SITE_KIT_01,ING_CURRYLEAF,LOT-B00596,2025-12-16T07:00:00,2025-12-19,0.5,kg,ZN_COLD,0.5,0.874,80.0,whole
B00597,SITE_KIT_01,ING_BATTER,LOT-B00597,2025-12-16T07:00:00,2025-12-18,12.0,kg,ZN_COLD,0.5,0.958,70.0,whole
B00598,SITE_KIT_01,ING_TOMATO,LOT-B00598,2025-12-17T07:00:00,2025-12-24,11.501,kg,ZN_COLD,0.5,0.966,32.0,whole
B00599,SITE_KIT_01,ING_ONION,LOT-B00599,2025-12-17T07:00:00,2026-01-16,78.0,kg,ZN_DRY,0.5,0.869,38.0,whole
B00600,SITE_KIT_01,ING_POTATO,LOT-B00600,2025-12-17T07:00:00,2026-01-16,56.0,kg,ZN_DRY,0.5,0.944,28.0,whole
B00601,SITE_KIT_01,ING_CAULI,LOT-B00601,2025-12-17T07:00:00,2025-12-27,43.0,kg,ZN_COLD,0.5,0.973,40.0,whole
B00602,SITE_KIT_01,ING_SPINACH,LOT-B00602,2025-12-17T07:00:00,2025-12-21,9.0,kg,ZN_COLD,0.5,0.9,30.0,whole
B00603,SITE_KIT_01,ING_CORIANDER,LOT-B00603,2025-12-17T07:00:00,2025-12-20,1.25,kg,ZN_COLD,0.5,0.967,60.0,whole
B00604,SITE_KIT_01,ING_GCHILLI,LOT-B00604,2025-12-17T07:00:00,2025-12-24,3.0,kg,ZN_COLD,0.5,0.947,70.0,whole
B00605,SITE_KIT_01,ING_GINGER,LOT-B00605,2025-12-17T07:00:00,2026-01-16,5.749,kg,ZN_DRY,0.5,0.894,120.0,whole
B00606,SITE_KIT_01,ING_GARLIC,LOT-B00606,2025-12-17T07:00:00,2026-01-16,8.0,kg,ZN_DRY,0.5,0.906,180.0,whole
B00607,SITE_KIT_01,ING_CARROT,LOT-B00607,2025-12-17T07:00:00,2025-12-27,10.0,kg,ZN_COLD,0.5,0.922,45.0,whole
B00608,SITE_KIT_01,ING_CAPSICUM,LOT-B00608,2025-12-17T07:00:00,2025-12-24,3.0,kg,ZN_COLD,0.5,0.899,80.0,whole
B00609,SITE_KIT_01,ING_CABBAGE,LOT-B00609,2025-12-17T07:00:00,2025-12-27,2.0,kg,ZN_COLD,0.5,0.964,25.0,whole
B00610,SITE_KIT_01,ING_BRINJAL,LOT-B00610,2025-12-17T07:00:00,2025-12-24,6.0,kg,ZN_COLD,0.5,0.868,40.0,whole
B00611,SITE_KIT_01,ING_OKRA,LOT-B00611,2025-12-17T07:00:00,2025-12-24,7.0,kg,ZN_COLD,0.5,0.906,55.0,whole
B00612,SITE_KIT_01,ING_PEAS,LOT-B00612,2025-12-17T07:00:00,2025-12-24,5.0,kg,ZN_COLD,0.5,0.855,90.0,whole
B00613,SITE_KIT_01,ING_MINT,LOT-B00613,2025-12-17T07:00:00,2025-12-20,0.75,kg,ZN_COLD,0.5,0.994,60.0,whole
B00614,SITE_KIT_01,ING_CURRYLEAF,LOT-B00614,2025-12-17T07:00:00,2025-12-20,0.449,kg,ZN_COLD,0.5,0.932,80.0,whole
B00615,SITE_KIT_01,ING_LEMON,LOT-B00615,2025-12-17T07:00:00,2025-12-23,4.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B00616,SITE_KIT_01,ING_BEANS,LOT-B00616,2025-12-17T07:00:00,2025-12-24,7.0,kg,ZN_COLD,0.5,0.988,60.0,whole
B00617,SITE_KIT_01,ING_MUSHROOM,LOT-B00617,2025-12-17T07:00:00,2025-12-24,1.0,kg,ZN_COLD,0.5,0.857,220.0,whole
B00618,SITE_KIT_01,ING_CUCUMBER,LOT-B00618,2025-12-17T07:00:00,2025-12-24,6.0,kg,ZN_COLD,0.5,0.878,35.0,whole
B00619,SITE_KIT_01,ING_BANANA,LOT-B00619,2025-12-17T07:00:00,2025-12-23,8.0,kg,ZN_COLD,0.5,0.936,55.0,whole
B00620,SITE_KIT_01,ING_CHICKEN,LOT-B00620,2025-12-17T07:00:00,2025-12-20,17.0,kg,ZN_FREEZE,0.5,1.0,210.0,whole
B00621,SITE_KIT_01,ING_MUTTON,LOT-B00621,2025-12-17T07:00:00,2025-12-20,10.0,kg,ZN_FREEZE,0.5,0.803,720.0,whole
B00622,SITE_KIT_01,ING_FISH,LOT-B00622,2025-12-17T07:00:00,2025-12-20,9.0,kg,ZN_FREEZE,0.5,0.976,480.0,whole
B00623,SITE_KIT_01,ING_EGG,LOT-B00623,2025-12-17T07:00:00,2025-12-23,5.0,kg,ZN_COLD,0.5,0.885,140.0,whole
B00624,SITE_KIT_01,ING_PANEER,LOT-B00624,2025-12-17T07:00:00,2025-12-23,22.0,kg,ZN_COLD,0.5,0.851,380.0,whole
B00625,SITE_KIT_01,ING_CURD,LOT-B00625,2025-12-17T07:00:00,2025-12-23,20.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00626,SITE_KIT_01,ING_MILK,LOT-B00626,2025-12-17T07:00:00,2025-12-23,3.0,kg,ZN_COLD,0.5,0.941,58.0,whole
B00627,SITE_KIT_01,ING_CREAM,LOT-B00627,2025-12-17T07:00:00,2025-12-23,4.0,kg,ZN_COLD,0.5,1.0,220.0,whole
B00628,SITE_KIT_01,ING_BUTTER,LOT-B00628,2025-12-17T07:00:00,2025-12-23,2.0,kg,ZN_COLD,0.5,0.956,520.0,whole
B00629,SITE_KIT_01,ING_BATTER,LOT-B00629,2025-12-17T07:00:00,2025-12-19,22.0,kg,ZN_COLD,0.5,0.916,70.0,whole
B00630,SITE_KIT_01,ING_SPINACH,LOT-B00630,2025-12-18T07:00:00,2025-12-22,9.0,kg,ZN_COLD,0.5,0.965,30.0,whole
B00631,SITE_KIT_01,ING_CORIANDER,LOT-B00631,2025-12-18T07:00:00,2025-12-21,1.25,kg,ZN_COLD,0.5,0.937,60.0,whole
B00632,SITE_KIT_01,ING_MINT,LOT-B00632,2025-12-18T07:00:00,2025-12-21,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B00633,SITE_KIT_01,ING_CURRYLEAF,LOT-B00633,2025-12-18T07:00:00,2025-12-21,0.5,kg,ZN_COLD,0.5,0.848,80.0,whole
B00634,SITE_KIT_01,ING_BATTER,LOT-B00634,2025-12-18T07:00:00,2025-12-20,13.0,kg,ZN_COLD,0.5,0.933,70.0,whole
B00635,SITE_KIT_01,ING_TOMATO,LOT-B00635,2025-12-19T07:00:00,2025-12-26,33.0,kg,ZN_COLD,0.5,1.0,32.0,whole
B00636,SITE_KIT_01,ING_CAULI,LOT-B00636,2025-12-19T07:00:00,2025-12-29,42.0,kg,ZN_COLD,0.5,0.98,40.0,whole
B00637,SITE_KIT_01,ING_SPINACH,LOT-B00637,2025-12-19T07:00:00,2025-12-23,7.173,kg,ZN_COLD,0.5,0.885,30.0,whole
B00638,SITE_KIT_01,ING_CORIANDER,LOT-B00638,2025-12-19T07:00:00,2025-12-22,1.25,kg,ZN_COLD,0.5,0.972,60.0,whole
B00639,SITE_KIT_01,ING_GCHILLI,LOT-B00639,2025-12-19T07:00:00,2025-12-26,2.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00640,SITE_KIT_01,ING_CARROT,LOT-B00640,2025-12-19T07:00:00,2025-12-29,11.0,kg,ZN_COLD,0.5,0.875,45.0,whole
B00641,SITE_KIT_01,ING_CAPSICUM,LOT-B00641,2025-12-19T07:00:00,2025-12-26,6.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B00642,SITE_KIT_01,ING_CABBAGE,LOT-B00642,2025-12-19T07:00:00,2025-12-29,4.0,kg,ZN_COLD,0.5,0.913,25.0,whole
B00643,SITE_KIT_01,ING_BRINJAL,LOT-B00643,2025-12-19T07:00:00,2025-12-26,6.0,kg,ZN_COLD,0.5,0.993,40.0,whole
B00644,SITE_KIT_01,ING_OKRA,LOT-B00644,2025-12-19T07:00:00,2025-12-26,7.0,kg,ZN_COLD,0.5,0.869,55.0,whole
B00645,SITE_KIT_01,ING_PEAS,LOT-B00645,2025-12-19T07:00:00,2025-12-26,5.0,kg,ZN_COLD,0.5,0.961,90.0,whole
B00646,SITE_KIT_01,ING_MINT,LOT-B00646,2025-12-19T07:00:00,2025-12-22,0.75,kg,ZN_COLD,0.5,0.931,60.0,whole
B00647,SITE_KIT_01,ING_CURRYLEAF,LOT-B00647,2025-12-19T07:00:00,2025-12-22,0.5,kg,ZN_COLD,0.5,0.916,80.0,whole
B00648,SITE_KIT_01,ING_LEMON,LOT-B00648,2025-12-19T07:00:00,2025-12-25,5.0,kg,ZN_COLD,0.5,0.977,90.0,whole
B00649,SITE_KIT_01,ING_BEANS,LOT-B00649,2025-12-19T07:00:00,2025-12-26,6.0,kg,ZN_COLD,0.5,0.975,60.0,whole
B00650,SITE_KIT_01,ING_MUSHROOM,LOT-B00650,2025-12-19T07:00:00,2025-12-26,2.0,kg,ZN_COLD,0.5,0.908,220.0,whole
B00651,SITE_KIT_01,ING_CUCUMBER,LOT-B00651,2025-12-19T07:00:00,2025-12-26,8.0,kg,ZN_COLD,0.5,0.956,35.0,whole
B00652,SITE_KIT_01,ING_BANANA,LOT-B00652,2025-12-19T07:00:00,2025-12-25,13.083,kg,ZN_COLD,0.5,0.977,55.0,whole
B00653,SITE_KIT_01,ING_CHICKEN,LOT-B00653,2025-12-19T07:00:00,2025-12-22,20.0,kg,ZN_FREEZE,0.5,1.0,210.0,whole
B00654,SITE_KIT_01,ING_MUTTON,LOT-B00654,2025-12-19T07:00:00,2025-12-22,10.0,kg,ZN_FREEZE,0.5,0.966,720.0,whole
B00655,SITE_KIT_01,ING_FISH,LOT-B00655,2025-12-19T07:00:00,2025-12-22,8.0,kg,ZN_FREEZE,0.5,0.948,480.0,whole
B00656,SITE_KIT_01,ING_EGG,LOT-B00656,2025-12-19T07:00:00,2025-12-25,4.0,kg,ZN_COLD,0.5,0.93,140.0,whole
B00657,SITE_KIT_01,ING_PANEER,LOT-B00657,2025-12-19T07:00:00,2025-12-25,23.0,kg,ZN_COLD,0.5,0.957,380.0,whole
B00658,SITE_KIT_01,ING_CURD,LOT-B00658,2025-12-19T07:00:00,2025-12-25,16.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00659,SITE_KIT_01,ING_MILK,LOT-B00659,2025-12-19T07:00:00,2025-12-25,3.0,kg,ZN_COLD,0.5,0.906,58.0,whole
B00660,SITE_KIT_01,ING_CREAM,LOT-B00660,2025-12-19T07:00:00,2025-12-25,7.0,kg,ZN_COLD,0.5,0.954,220.0,whole
B00661,SITE_KIT_01,ING_BUTTER,LOT-B00661,2025-12-19T07:00:00,2025-12-25,4.0,kg,ZN_COLD,0.5,0.947,520.0,whole
B00662,SITE_KIT_01,ING_BATTER,LOT-B00662,2025-12-19T07:00:00,2025-12-21,15.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00663,SITE_KIT_01,ING_SPINACH,LOT-B00663,2025-12-20T07:00:00,2025-12-24,8.0,kg,ZN_COLD,0.5,0.903,30.0,whole
B00664,SITE_KIT_01,ING_CORIANDER,LOT-B00664,2025-12-20T07:00:00,2025-12-23,1.25,kg,ZN_COLD,0.5,0.938,60.0,whole
B00665,SITE_KIT_01,ING_MINT,LOT-B00665,2025-12-20T07:00:00,2025-12-23,0.75,kg,ZN_COLD,0.5,0.927,60.0,whole
B00666,SITE_KIT_01,ING_CURRYLEAF,LOT-B00666,2025-12-20T07:00:00,2025-12-23,0.5,kg,ZN_COLD,0.5,0.965,80.0,whole
B00667,SITE_KIT_01,ING_GHEE,LOT-B00667,2025-12-20T07:00:00,2026-06-18,40.0,kg,ZN_DRY,0.5,0.903,640.0,whole
B00668,SITE_KIT_01,ING_RICE,LOT-B00668,2025-12-20T07:00:00,2026-06-18,200.0,kg,ZN_DRY,0.5,0.91,120.0,whole
B00669,SITE_KIT_01,ING_ATTA,LOT-B00669,2025-12-20T07:00:00,2026-06-18,155.0,kg,ZN_DRY,0.5,0.952,48.0,whole
B00670,SITE_KIT_01,ING_BESAN,LOT-B00670,2025-12-20T07:00:00,2026-06-18,5.0,kg,ZN_DRY,0.5,0.965,90.0,whole
B00671,SITE_KIT_01,ING_OIL,LOT-B00671,2025-12-20T07:00:00,2026-06-18,20.0,kg,ZN_DRY,0.5,0.884,145.0,whole
B00672,SITE_KIT_01,ING_CASHEW,LOT-B00672,2025-12-20T07:00:00,2026-06-18,5.0,kg,ZN_DRY,0.5,0.895,850.0,whole
B00673,SITE_KIT_01,ING_COCONUT,LOT-B00673,2025-12-20T07:00:00,2026-06-18,10.0,kg,ZN_DRY,0.5,0.981,45.0,whole
B00674,SITE_KIT_01,ING_TOORDAL,LOT-B00674,2025-12-20T07:00:00,2026-06-18,40.0,kg,ZN_DRY,0.5,0.862,165.0,whole
B00675,SITE_KIT_01,ING_BATTER,LOT-B00675,2025-12-20T07:00:00,2025-12-22,24.0,kg,ZN_COLD,0.5,0.966,70.0,whole
B00676,SITE_KIT_01,ING_TOMATO,LOT-B00676,2025-12-21T07:00:00,2025-12-28,52.0,kg,ZN_COLD,0.5,0.905,32.0,whole
B00677,SITE_KIT_01,ING_ONION,LOT-B00677,2025-12-21T07:00:00,2026-01-20,182.0,kg,ZN_DRY,0.5,0.949,38.0,whole
B00678,SITE_KIT_01,ING_POTATO,LOT-B00678,2025-12-21T07:00:00,2026-01-20,52.835,kg,ZN_DRY,0.5,0.972,28.0,whole
B00679,SITE_KIT_01,ING_CAULI,LOT-B00679,2025-12-21T07:00:00,2025-12-31,57.0,kg,ZN_COLD,0.5,0.902,40.0,whole
B00680,SITE_KIT_01,ING_SPINACH,LOT-B00680,2025-12-21T07:00:00,2025-12-25,8.635,kg,ZN_COLD,0.5,0.925,30.0,whole
B00681,SITE_KIT_01,ING_CORIANDER,LOT-B00681,2025-12-21T07:00:00,2025-12-24,1.25,kg,ZN_COLD,0.5,0.91,60.0,whole
B00682,SITE_KIT_01,ING_GCHILLI,LOT-B00682,2025-12-21T07:00:00,2025-12-28,3.0,kg,ZN_COLD,0.5,0.933,70.0,whole
B00683,SITE_KIT_01,ING_GINGER,LOT-B00683,2025-12-21T07:00:00,2026-01-20,2.0,kg,ZN_DRY,0.5,0.967,120.0,whole
B00684,SITE_KIT_01,ING_GARLIC,LOT-B00684,2025-12-21T07:00:00,2026-01-20,4.0,kg,ZN_DRY,0.5,0.906,180.0,whole
B00685,SITE_KIT_01,ING_CARROT,LOT-B00685,2025-12-21T07:00:00,2025-12-31,13.0,kg,ZN_COLD,0.5,0.984,45.0,whole
B00686,SITE_KIT_01,ING_CAPSICUM,LOT-B00686,2025-12-21T07:00:00,2025-12-28,12.0,kg,ZN_COLD,0.5,0.843,80.0,whole
B00687,SITE_KIT_01,ING_CABBAGE,LOT-B00687,2025-12-21T07:00:00,2025-12-31,6.0,kg,ZN_COLD,0.5,0.847,25.0,whole
B00688,SITE_KIT_01,ING_BRINJAL,LOT-B00688,2025-12-21T07:00:00,2025-12-28,9.0,kg,ZN_COLD,0.5,0.973,40.0,whole
B00689,SITE_KIT_01,ING_OKRA,LOT-B00689,2025-12-21T07:00:00,2025-12-28,10.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B00690,SITE_KIT_01,ING_PEAS,LOT-B00690,2025-12-21T07:00:00,2025-12-28,6.0,kg,ZN_COLD,0.5,0.955,90.0,whole
B00691,SITE_KIT_01,ING_MINT,LOT-B00691,2025-12-21T07:00:00,2025-12-24,1.0,kg,ZN_COLD,0.5,0.89,60.0,whole
B00692,SITE_KIT_01,ING_CURRYLEAF,LOT-B00692,2025-12-21T07:00:00,2025-12-24,1.0,kg,ZN_COLD,0.5,0.823,80.0,whole
B00693,SITE_KIT_01,ING_LEMON,LOT-B00693,2025-12-21T07:00:00,2025-12-27,7.0,kg,ZN_COLD,0.5,0.948,90.0,whole
B00694,SITE_KIT_01,ING_BEANS,LOT-B00694,2025-12-21T07:00:00,2025-12-28,9.0,kg,ZN_COLD,0.5,0.893,60.0,whole
B00695,SITE_KIT_01,ING_MUSHROOM,LOT-B00695,2025-12-21T07:00:00,2025-12-28,3.0,kg,ZN_COLD,0.5,0.958,220.0,whole
B00696,SITE_KIT_01,ING_CUCUMBER,LOT-B00696,2025-12-21T07:00:00,2025-12-28,9.0,kg,ZN_COLD,0.5,0.969,35.0,whole
B00697,SITE_KIT_01,ING_BANANA,LOT-B00697,2025-12-21T07:00:00,2025-12-27,8.149,kg,ZN_COLD,0.5,0.892,55.0,whole
B00698,SITE_KIT_01,ING_CHICKEN,LOT-B00698,2025-12-21T07:00:00,2025-12-24,29.0,kg,ZN_FREEZE,0.5,0.982,210.0,whole
B00699,SITE_KIT_01,ING_MUTTON,LOT-B00699,2025-12-21T07:00:00,2025-12-24,15.0,kg,ZN_FREEZE,0.5,0.92,720.0,whole
B00700,SITE_KIT_01,ING_FISH,LOT-B00700,2025-12-21T07:00:00,2025-12-24,12.0,kg,ZN_FREEZE,0.5,0.973,480.0,whole
B00701,SITE_KIT_01,ING_EGG,LOT-B00701,2025-12-21T07:00:00,2025-12-27,7.0,kg,ZN_COLD,0.5,0.847,140.0,whole
B00702,SITE_KIT_01,ING_PANEER,LOT-B00702,2025-12-21T07:00:00,2025-12-27,25.0,kg,ZN_COLD,0.5,1.0,380.0,whole
B00703,SITE_KIT_01,ING_CURD,LOT-B00703,2025-12-21T07:00:00,2025-12-27,22.0,kg,ZN_COLD,0.5,0.985,70.0,whole
B00704,SITE_KIT_01,ING_MILK,LOT-B00704,2025-12-21T07:00:00,2025-12-27,5.0,kg,ZN_COLD,0.5,0.909,58.0,whole
B00705,SITE_KIT_01,ING_CREAM,LOT-B00705,2025-12-21T07:00:00,2025-12-27,4.0,kg,ZN_COLD,0.5,0.894,220.0,whole
B00706,SITE_KIT_01,ING_BUTTER,LOT-B00706,2025-12-21T07:00:00,2025-12-27,6.0,kg,ZN_COLD,0.5,1.0,520.0,whole
B00707,SITE_KIT_01,ING_BATTER,LOT-B00707,2025-12-21T07:00:00,2025-12-23,14.0,kg,ZN_COLD,0.5,0.967,70.0,whole
B00708,SITE_KIT_01,ING_SPINACH,LOT-B00708,2025-12-22T07:00:00,2025-12-26,8.237,kg,ZN_COLD,0.5,0.941,30.0,whole
B00709,SITE_KIT_01,ING_CORIANDER,LOT-B00709,2025-12-22T07:00:00,2025-12-25,2.25,kg,ZN_COLD,0.5,0.896,60.0,whole
B00710,SITE_KIT_01,ING_MINT,LOT-B00710,2025-12-22T07:00:00,2025-12-25,0.75,kg,ZN_COLD,0.5,0.904,60.0,whole
B00711,SITE_KIT_01,ING_CURRYLEAF,LOT-B00711,2025-12-22T07:00:00,2025-12-25,0.5,kg,ZN_COLD,0.5,0.905,80.0,whole
B00712,SITE_KIT_01,ING_BATTER,LOT-B00712,2025-12-22T07:00:00,2025-12-24,15.0,kg,ZN_COLD,0.5,0.949,70.0,whole
B00713,SITE_KIT_01,ING_TOMATO,LOT-B00713,2025-12-23T07:00:00,2025-12-30,45.0,kg,ZN_COLD,0.5,0.992,32.0,whole
B00714,SITE_KIT_01,ING_CAULI,LOT-B00714,2025-12-23T07:00:00,2026-01-02,46.0,kg,ZN_COLD,0.5,0.938,40.0,whole
B00715,SITE_KIT_01,ING_SPINACH,LOT-B00715,2025-12-23T07:00:00,2025-12-27,7.679,kg,ZN_COLD,0.5,0.943,30.0,whole
B00716,SITE_KIT_01,ING_CORIANDER,LOT-B00716,2025-12-23T07:00:00,2025-12-26,1.25,kg,ZN_COLD,0.5,1.0,60.0,whole
B00717,SITE_KIT_01,ING_GCHILLI,LOT-B00717,2025-12-23T07:00:00,2025-12-30,3.0,kg,ZN_COLD,0.5,0.939,70.0,whole
B00718,SITE_KIT_01,ING_CARROT,LOT-B00718,2025-12-23T07:00:00,2026-01-02,12.0,kg,ZN_COLD,0.5,0.885,45.0,whole
B00719,SITE_KIT_01,ING_CAPSICUM,LOT-B00719,2025-12-23T07:00:00,2025-12-30,4.0,kg,ZN_COLD,0.5,0.916,80.0,whole
B00720,SITE_KIT_01,ING_CABBAGE,LOT-B00720,2025-12-23T07:00:00,2026-01-02,5.0,kg,ZN_COLD,0.5,0.939,25.0,whole
B00721,SITE_KIT_01,ING_BRINJAL,LOT-B00721,2025-12-23T07:00:00,2025-12-30,7.0,kg,ZN_COLD,0.5,0.911,40.0,whole
B00722,SITE_KIT_01,ING_OKRA,LOT-B00722,2025-12-23T07:00:00,2025-12-30,8.0,kg,ZN_COLD,0.5,0.895,55.0,whole
B00723,SITE_KIT_01,ING_PEAS,LOT-B00723,2025-12-23T07:00:00,2025-12-30,6.0,kg,ZN_COLD,0.5,0.91,90.0,whole
B00724,SITE_KIT_01,ING_MINT,LOT-B00724,2025-12-23T07:00:00,2025-12-26,0.75,kg,ZN_COLD,0.5,0.842,60.0,whole
B00725,SITE_KIT_01,ING_CURRYLEAF,LOT-B00725,2025-12-23T07:00:00,2025-12-26,0.437,kg,ZN_COLD,0.5,0.906,80.0,whole
B00726,SITE_KIT_01,ING_LEMON,LOT-B00726,2025-12-23T07:00:00,2025-12-29,3.712,kg,ZN_COLD,0.5,0.921,90.0,whole
B00727,SITE_KIT_01,ING_BEANS,LOT-B00727,2025-12-23T07:00:00,2025-12-30,7.0,kg,ZN_COLD,0.5,0.922,60.0,whole
B00728,SITE_KIT_01,ING_MUSHROOM,LOT-B00728,2025-12-23T07:00:00,2025-12-30,2.0,kg,ZN_COLD,0.5,0.878,220.0,whole
B00729,SITE_KIT_01,ING_CUCUMBER,LOT-B00729,2025-12-23T07:00:00,2025-12-30,9.0,kg,ZN_COLD,0.5,0.928,35.0,whole
B00730,SITE_KIT_01,ING_BANANA,LOT-B00730,2025-12-23T07:00:00,2025-12-29,9.0,kg,ZN_COLD,0.5,0.938,55.0,whole
B00731,SITE_KIT_01,ING_CHICKEN,LOT-B00731,2025-12-23T07:00:00,2025-12-26,27.0,kg,ZN_FREEZE,0.5,0.941,210.0,whole
B00732,SITE_KIT_01,ING_MUTTON,LOT-B00732,2025-12-23T07:00:00,2025-12-26,14.0,kg,ZN_FREEZE,0.5,0.944,720.0,whole
B00733,SITE_KIT_01,ING_FISH,LOT-B00733,2025-12-23T07:00:00,2025-12-26,12.0,kg,ZN_FREEZE,0.5,0.923,480.0,whole
B00734,SITE_KIT_01,ING_EGG,LOT-B00734,2025-12-23T07:00:00,2025-12-29,5.0,kg,ZN_COLD,0.5,1.0,140.0,whole
B00735,SITE_KIT_01,ING_PANEER,LOT-B00735,2025-12-23T07:00:00,2025-12-29,25.0,kg,ZN_COLD,0.5,0.983,380.0,whole
B00736,SITE_KIT_01,ING_CURD,LOT-B00736,2025-12-23T07:00:00,2025-12-29,23.0,kg,ZN_COLD,0.5,0.93,70.0,whole
B00737,SITE_KIT_01,ING_MILK,LOT-B00737,2025-12-23T07:00:00,2025-12-29,4.0,kg,ZN_COLD,0.5,1.0,58.0,whole
B00738,SITE_KIT_01,ING_CREAM,LOT-B00738,2025-12-23T07:00:00,2025-12-29,5.0,kg,ZN_COLD,0.5,0.9,220.0,whole
B00739,SITE_KIT_01,ING_BUTTER,LOT-B00739,2025-12-23T07:00:00,2025-12-29,6.0,kg,ZN_COLD,0.5,0.997,520.0,whole
B00740,SITE_KIT_01,ING_BATTER,LOT-B00740,2025-12-23T07:00:00,2025-12-25,16.0,kg,ZN_COLD,0.5,0.901,70.0,whole
B00741,SITE_KIT_01,ING_SPINACH,LOT-B00741,2025-12-24T07:00:00,2025-12-28,8.113,kg,ZN_COLD,0.5,0.988,30.0,whole
B00742,SITE_KIT_01,ING_CORIANDER,LOT-B00742,2025-12-24T07:00:00,2025-12-27,1.25,kg,ZN_COLD,0.5,0.943,60.0,whole
B00743,SITE_KIT_01,ING_MINT,LOT-B00743,2025-12-24T07:00:00,2025-12-27,0.75,kg,ZN_COLD,0.5,0.999,60.0,whole
B00744,SITE_KIT_01,ING_CURRYLEAF,LOT-B00744,2025-12-24T07:00:00,2025-12-27,0.5,kg,ZN_COLD,0.5,0.937,80.0,whole
B00745,SITE_KIT_01,ING_BATTER,LOT-B00745,2025-12-24T07:00:00,2025-12-26,16.0,kg,ZN_COLD,0.5,0.886,70.0,whole
B00746,SITE_KIT_01,ING_TOMATO,LOT-B00746,2025-12-25T07:00:00,2026-01-01,61.0,kg,ZN_COLD,0.5,0.955,32.0,whole
B00747,SITE_KIT_01,ING_ONION,LOT-B00747,2025-12-25T07:00:00,2026-01-24,72.0,kg,ZN_DRY,0.5,0.873,38.0,whole
B00748,SITE_KIT_01,ING_POTATO,LOT-B00748,2025-12-25T07:00:00,2026-01-24,62.0,kg,ZN_DRY,0.5,0.879,28.0,whole
B00749,SITE_KIT_01,ING_CAULI,LOT-B00749,2025-12-25T07:00:00,2026-01-04,56.0,kg,ZN_COLD,0.5,0.921,40.0,whole
B00750,SITE_KIT_01,ING_SPINACH,LOT-B00750,2025-12-25T07:00:00,2025-12-29,9.0,kg,ZN_COLD,0.5,0.922,30.0,whole
B00751,SITE_KIT_01,ING_CORIANDER,LOT-B00751,2025-12-25T07:00:00,2025-12-28,1.25,kg,ZN_COLD,0.5,1.0,60.0,whole
B00752,SITE_KIT_01,ING_GCHILLI,LOT-B00752,2025-12-25T07:00:00,2026-01-01,3.0,kg,ZN_COLD,0.5,0.927,70.0,whole
B00753,SITE_KIT_01,ING_GINGER,LOT-B00753,2025-12-25T07:00:00,2026-01-24,4.0,kg,ZN_DRY,0.5,0.928,120.0,whole
B00754,SITE_KIT_01,ING_GARLIC,LOT-B00754,2025-12-25T07:00:00,2026-01-24,10.0,kg,ZN_DRY,0.5,0.926,180.0,whole
B00755,SITE_KIT_01,ING_CARROT,LOT-B00755,2025-12-25T07:00:00,2026-01-04,13.0,kg,ZN_COLD,0.5,0.935,45.0,whole
B00756,SITE_KIT_01,ING_CAPSICUM,LOT-B00756,2025-12-25T07:00:00,2026-01-01,9.0,kg,ZN_COLD,0.5,0.964,80.0,whole
B00757,SITE_KIT_01,ING_CABBAGE,LOT-B00757,2025-12-25T07:00:00,2026-01-04,4.0,kg,ZN_COLD,0.5,0.966,25.0,whole
B00758,SITE_KIT_01,ING_BRINJAL,LOT-B00758,2025-12-25T07:00:00,2026-01-01,7.0,kg,ZN_COLD,0.5,0.983,40.0,whole
B00759,SITE_KIT_01,ING_OKRA,LOT-B00759,2025-12-25T07:00:00,2026-01-01,8.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B00760,SITE_KIT_01,ING_PEAS,LOT-B00760,2025-12-25T07:00:00,2026-01-01,8.0,kg,ZN_COLD,0.5,0.988,90.0,whole
B00761,SITE_KIT_01,ING_MINT,LOT-B00761,2025-12-25T07:00:00,2025-12-28,0.75,kg,ZN_COLD,0.5,0.89,60.0,whole
B00762,SITE_KIT_01,ING_CURRYLEAF,LOT-B00762,2025-12-25T07:00:00,2025-12-28,0.75,kg,ZN_COLD,0.5,0.817,80.0,whole
B00763,SITE_KIT_01,ING_LEMON,LOT-B00763,2025-12-25T07:00:00,2025-12-31,4.0,kg,ZN_COLD,0.5,0.902,90.0,whole
B00764,SITE_KIT_01,ING_BEANS,LOT-B00764,2025-12-25T07:00:00,2026-01-01,7.0,kg,ZN_COLD,0.5,1.0,60.0,whole
